id,root,affix,info,pos,tense,person,possession,cases,verb_voice1,verb_voice2,verb_voice3,verb_func,impulsion,degree,copula,singular,plural,question,negative,polite,lexical_affixes,syntactical_affixes
488,yur/uxla,(i)shimizda,"",VERB,,,1,Locative,,,,Infinitive,,,,,,,,,(i)sh,imiz da
489,yur/uxla,(i)shimizdan,"",VERB,,,1,Ablative,,,,Infinitive,,,,,,,,,(i)sh,imiz dan
510,yur/uxla,(i)shimizga,"",VERB,,,1,Dative,,,,Infinitive,,,,,,,,,(i)sh,imiz ga
487,yur/uxla,(i)shimizni,"",VERB,,,1,Accusative,,,,Infinitive,,,,,,,,,(i)sh,imiz ni
490,yur/uxla,(i)shimizning,"",VERB,,,1,Genitive,,,,Infinitive,,,,,,,,,(i)sh,imiz ning
491,yur/uxla,(i)shimni,"",VERB,,,1,Accusative,,,,Infinitive,,,,1,,,,,(i)sh,im ni
492,yur/uxla,(i)shimning,"",VERB,,,1,Genitive,,,,Infinitive,,,,1,,,,,(i)sh,im ning
484,yur/uxla,(i)shing,"",VERB,,,2,,,,,Infinitive,,,,1,,,,,(i)sh,ing
497,yur/uxla,(i)shingda,"",VERB,,,2,Locative,,,,Infinitive,,,,1,,,,,(i)sh,ing da
498,yur/uxla,(i)shingdan,"",VERB,,,2,Ablative,,,,Infinitive,,,,1,,,,,(i)sh,ing dan
512,yur/uxla,(i)shingga,"",VERB,,,2,Dative,,,,Infinitive,,,,1,,,,,(i)sh,ing ga
623,yur/uxla,(i)shinggacha,"",VERB,,,2,,,,,Infinitive,,,,1,,,,,(i)sh,ing gacha
485,yur/uxla,(i)shingiz,"",VERB,,,2,,,,,Infinitive,,,,,,,,,(i)sh,ingiz
501,yur/uxla,(i)shingizda,"",VERB,,,2,Locative,,,,Infinitive,,,,,,,,,(i)sh,ingiz da
502,yur/uxla,(i)shingizdan,"",VERB,,,2,Ablative,,,,Infinitive,,,,,,,,,(i)sh,ingiz dan
511,yur/uxla,(i)shingizga,"",VERB,,,2,Dative,,,,Infinitive,,,,,,,,,(i)sh,ingiz ga
628,tur/uxla,(i)shingizgacha,"",VERB,,,2,,,,,Infinitive,,,,,,,,,(i)sh,ingiz gacha
499,yur/uxla,(i)shingizni,"",VERB,,,2,Accusative,,,,Infinitive,,,,,,,,,(i)sh,ingiz ni
500,yur/uxla,(i)shingizning,"",VERB,,,2,Genitive,,,,Infinitive,,,,,,,,,(i)sh,ingiz ning
495,yur/uxla,(i)shingni,"",VERB,,,2,Accusative,,,,Infinitive,,,,1,,,,,(i)sh,ing ni
496,yur/uxla,(i)shingning,"",VERB,,,2,Genitive,,,,Infinitive,,,,1,,,,,(i)sh,ing ning
547,qo`shil/sakra,(i)shini,"",VERB,,,3,Accusative,,,,Infinitive,,,,1,,,,,(i)sh,i ni
1518,ajra,(i)shish,"",VERB,,,,,Reciprocal,,,Infinitive,,,,1,,,,,(i)sh ish,
1539,ajra,(i)shishayotgandi,"",VERB,Present,,,,,,,,Message,,,,,,,,(i)sh ish (a)yotgan,di
1540,ajra,(i)shishayotgandilar,"",VERB,Present,,,,,,,,,,,,1,,,,(i)sh ish (a)yotgan,di lar
1537,ajra,(i)shishayotganida,"",VERB,Present,,,Locative,Reciprocal,,,Participle,,,,1,,,,,(i)sh ish (a)yotgan,i da
1538,ajra,(i)shishayotganidan,"",VERB,Present,,,Ablative,Reciprocal,,,Participle,,,,1,,,,,(i)sh ish (a)yotgan,i dan
1536,ajra,(i)shishayotganini,"",VERB,Present,,,Accusative,Reciprocal,,,Participle,,,,1,,,,,(i)sh ish (a)yotgan,i ni
1541,ajra,(i)shishayotganmidi,"",VERB,Present,,,,,,,,Message,,,,,,,,(i)sh ish (a)yotgan mi,di
1519,ajra,(i)shishdi,"",VERB,Past,,,,,,,,Message,,,,,,,,(i)sh ish,di
1520,ajra,(i)shishgan,"",VERB,Past,,,,Reciprocal,,,Participle,,,,,,,,,(i)sh ish Gan,
1521,ajra,(i)shishgandi,"",VERB,Past,,,,,,,,Message,,,,,,,,(i)sh ish Gan,di
1532,ajra,(i)shishgandik,"",VERB,Past,,,,Reciprocal,,,Participle,,,,,,,,,(i)sh ish Gan,di k
1522,ajra,(i)shishgandilar,"",VERB,Past,,,,Reciprocal,,,Participle,,,,,1,,,,(i)sh ish Gan,di lar
1533,ajra,(i)shishganding,"",VERB,Past,,,,Reciprocal,,,Participle,,,,,,,,,(i)sh ish Gan,di ng
1534,ajra,(i)shishgandingiz,"",VERB,Past,,,,Reciprocal,,,Participle,,,,,,,,,(i)sh ish Gan,di ngiz
1525,ajra,(i)shishgani,"",VERB,Past,,,,Reciprocal,,,Participle,,,,1,,,,,(i)sh ish Gan,i
1527,ajra,(i)shishganida,"",VERB,,,,Locative,Reciprocal,,,Participle,,,,1,,,,,(i)sh ish Gan,i da
1528,ajra,(i)shishganidan,"",VERB,,,,Ablative,Reciprocal,,,Participle,,,,1,,,,,(i)sh ish Gan,i dan
1530,ajra,(i)shishganing,"",VERB,,,2,,Reciprocal,,,Participle,,,,1,,,,,(i)sh ish Gan,ing
1531,ajra,(i)shishganingiz,"",VERB,,,2,,Reciprocal,,,Participle,,,,,,,,,(i)sh ish Gan,ingiz
1526,ajra,(i)shishganini,"",VERB,,,,,Reciprocal,,,Participle,,,,1,,,,,(i)sh ish Gan,i ni
1535,ajra,(i)shishganlarimiz,"",VERB,,,,,Reciprocal,,,Participle,,,,,1,,,,(i)sh ish Gan lar,imiz
1523,ajra,(i)shishganmi,"",VERB,,,,,Reciprocal,,,Participle,,,,,,1,,,(i)sh ish Gan mi,
1524,ajra,(i)shishganmidi,"",VERB,,,,,Reciprocal,,,Participle,Message,,,,,1,,,(i)sh ish Gan mi,di
854,yugur,(i)shma,"",VERB,,,,,,,,Infinitive,,,,1,,,1,,(i)sh ma,
855,yugur,(i)shmadi,"",VERB,Past,3,,,,,,Finite,Message,,,,,,1,,(i)sh ma,di
856,yugur,(i)shmadilar,"",VERB,Past,3,,,,,,Finite,,,,,1,,1,,(i)sh ma,di lar
857,ishla/kut,(i)shmadillar,"",VERB,Past,3,,,,,,Finite,,,,,1,,1,,,
860,ishla/ayt,(i)shmadim,"",VERB,Past,,,,,,,Finite,,,,,,,1,,(i)sh ma,di m
858,ishla/kut,(i)shmadimi,"",VERB,Past,,,,,,,Finite,,,,,,1,1,,(i)sh ma mi,di
859,ishla/ayt,(i)shmading,"",VERB,Past,,,,,,,Finite,,,,,,,1,,(i)sh ma,di ng
557,qo`shil/sakra,(i)shmagan,"",VERB,Past,3,,,,,,,,,,,,,1,,(i)sh ma Gan,
559,qo`shil/sakra,(i)shmagandi,"",VERB,Past,3,,,,,,,Message,,,,,,1,,(i)sh ma Gan,di
562,qo`shil/sakra,(i)shmagani,"",VERB,Past,3,,,,,,,,,,,,,1,,(i)sh ma Gan,i
560,qo`shil/sakra,(i)shmaganing,"",VERB,Past,3,,,,,,,,,,,,,1,,(i)sh ma Gan,ing
561,qo`shil/sakra,(i)shmaganingiz,"",VERB,Past,3,,,,,,,,,,,,,1,,(i)sh ma Gan,ingiz
558,qo`shil/sakra,(i)shmaganligi,"",VERB,Past,3,,,,,,,,,,,,,1,,(i)sh ma Gan lik,i
862,ishla/ayt,(i)shmaganligidan,"",VERB,Past,3,,Ablative,Reciprocal,,,Participle,,,,,,,1,,(i)sh ma Gan lik,i dan
863,ishla/ayt,(i)shmaganligini,"",VERB,Past,3,,Accusative,Reciprocal,,,Participle,,,,,,,1,,(i)sh ma Gan lik,i ni
1095,ishla/kel,(i)shmoq,"",VERB,,,,,,,,,,,,,,,,,(i)sh moq,
479,yur/uxla,(i)shni,"",VERB,,,,Accusative,,,,Infinitive,,,,1,,,,,(i)sh,ni
480,yur/uxla,(i)shning,"",VERB,,,,Genitive,,,,Infinitive,,,,1,,,,,(i)sh,ning
1441,chetla,(i)shtir,"",VERB,,,,,Reciprocal,,,Finite,,,,1,,,,,(i)sh tir,
1449,chetla,(i)shtirgan,"",VERB,Past,3,,,Reciprocal,,,Participle,,,,1,,,,,(i)sh tir Gan,
1443,chetla,(i)shtirish,"",VERB,,,,,Reciprocal,,,Infinitive,,,,1,,,,,(i)sh tir ish,
1451,chetla,(i)shtirishda,"",VERB,,,,Locative,Reciprocal,,,Infinitive,,,,1,,,,,(i)sh tir ish,da
1453,chetla,(i)shtirishdan,"",VERB,,,,Ablative,Reciprocal,,,Infinitive,,,,1,,,,,(i)sh tir ish,dan
1444,chetla,(i)shtirishdi,"",VERB,Past,3,,,Reciprocal,,,Finite,Message,,,,,,,,(i)sh tir ish,di
1445,chetla,(i)shtirishdimi,"",VERB,Past,3,,,Reciprocal,,,Finite,,,,,,1,,,(i)sh tir ish mi,di
1446,chetla,(i)shtirishgan,"",VERB,Past,3,,,Reciprocal,,,Participle,,,,1,,,,,(i)sh tir ish Gan,
1447,chetla,(i)shtirishganmi,"",VERB,Past,3,,,Reciprocal,,,Participle,,,,,,1,,,(i)sh tir ish Gan mi,
1448,chetla,(i)shtirishganmidi,"",VERB,,,,,Reciprocal,,,Participle,Message,,,,,1,,,(i)sh tir ish Gan mi,di
1442,chetla,(i)shtirishni,"",VERB,,,,Accusative,Reciprocal,,,Infinitive,,,,1,,,,,(i)sh tir ish,ni
1542,angla/ishla/uxla/kir/,(i)tadi,"",VERB,Future,,,,,,,,Message,,,,,,,,(i)t,adi
1269,ishla/yur,(i)tayotgan,"",VERB,Present,,,,,,,,,,,,,,,,(i)t (a)yotgan,
1270,ishla/yur,(i)tayotganlar,"",VERB,Present,,,,,,,,,,,,1,,,,(i)t (a)yotgan lar,
1273,ishla/yur,(i)tayotganlarda,"",VERB,Present,,,,,,,,,,,,1,,,,(i)t (a)yotgan lar,da
1272,ishla/yur,(i)tayotganlardan,"",VERB,Present,,,,,,,,,,,,1,,,,(i)t (a)yotgan lar,dan
1271,ishla/yur,(i)tayotganlarni,"",VERB,Present,,,,,,,,,,,,1,,,,(i)t (a)yotgan lar,ni
416,ishla/yur,(i)tdi,"FEL nisbat",VERB,Past,,,,,,,,Message,,,,,,,,i t,di
417,ishla/yur,(i)tdimi,"FEL nisbat",VERB,,,,,,,,,,,,,,1,,,i t mi,di
976,ishla/yur,(i)tgan,"",VERB,Past,3,,,Reflexive,,,Participle,,,,1,,,,,(i)t gan,
984,ishla/yur,(i)tgandik,"",VERB,Past,,,,Reflexive,,,Finite,Message,,,,,,,,(i)t gan,di k
1543,angla/ishla/uxla/kir,(i)tgani,"",VERB,Past,3,,,Causative,,,Participle,,,,1,,,,,(i)t Gan,i
1544,angla/ishla/uxla/kir,(i)tganida,"",VERB,Past,,,Locative,Causative,,,Participle,,,,1,,,,,(i)t Gan,i da
1545,angla/ishla/uxla/kir,(i)tganidan,"",VERB,Past,,,Ablative,Causative,,,Participle,,,,1,,,,,(i)t Gan,i dan
1547,angla/ishla/uxla/kir,(i)tganiga,"",VERB,Past,,,Dative,Causative,,,Participle,,,,1,,,,,(i)t Gan,i ga
977,ishla/yur,(i)tganim,"",VERB,Past,,1,,Reflexive,,,Participle,,,,1,,,,,(i)t gan,im
978,ishla/yur,(i)tganimda,"",VERB,Past,,1,Locative,Reflexive,,,Participle,,,,1,,,,,(i)t gan,i da
982,ishla/yur,(i)tganimdan,"",VERB,Past,,1,Ablative,Reflexive,,,Participle,,,,1,,,,,(i)t gan,im dan
981,ishla/yur,(i)tganimni,"",VERB,Past,,1,Accusative,Reflexive,,,Participle,,,,1,,,,,(i)t gan,im ni
1546,angla/ishla/uxla/kir,(i)tganini,"",VERB,Past,,,Accusative,Causative,,,Participle,,,,1,,,,,(i)t Gan,i ni
1063,ishla/yur,(i)tganlar,"",VERB,,,,,,,,,,,,,1,,,,(i)t gan lar,
1064,ishla/yur,(i)tganlardan,"",VERB,,,,,,,,,,,,,1,,,,(i)t gan lar,dan
979,ishla/yur,(i)tganlarim,"",VERB,Past,,1,,Reflexive,,,Participle,,,,,1,,,,(i)t gan lar,im
980,ishla/yur,(i)tganlarimni,"",VERB,Past,,1,Accusative,Reflexive,,,Participle,,,,,1,,,,(i)t gan lar,im ni
974,ishla/yur,(i)tibdi,"",VERB,Past,3,,,Reflexive,,,Adverbial,Message,,,,,,,,(i)t (i)b,di
975,ishla/yur,(i)tibdilar,"",VERB,Past,3,,,Reflexive,,,Adverbial,,,,,1,,,,(i)t (i)b,di lar
1397,berk/ajra,(i)tiladi,"",VERB,Future,,,,,,,,Message,,,,,,,,(i)t (i)l,adi
1396,berk/ajra,(i)tiladigan,"",VERB,,,3,,Causative,Passive,,Infinitive,,,,1,,,,,(i)t (i)l (a)digan,
1274,ishla/yur,(i)tilayotgan,"",VERB,Present,,,,,,,,,,,,,,,,(i)t (i)l (a)yotgan,
1400,berk/ajra,(i)tilayotgani,"",VERB,Present,,,,,,,,,,,,,,,,(i)t (i)l (a)yotgan,i
987,ishla/yur,(i)tildi,"",VERB,Past,3,,,Passive,,,Finite,Message,,,,,,,,(i)t (i)l,di
989,ishla/yur,(i)tildik,"",VERB,Past,1,,,Passive,,,Finite,Message,,,,,,,,(i)t (i)l,di k
988,ishla/yur,(i)tildim,"",VERB,Past,1,,,Passive,,,Finite,Message,,,1,,,,,(i)t (i)l,di m
1399,berk/ajra,(i)tildimi,"",VERB,,,,,,,,,,,,,,1,,,(i)t (i)l mi,di
993,ishla/yur,(i)tilding,"",VERB,Past,2,,,Passive,,,Finite,Message,,,1,,,,,(i)t (i)l,di ng
994,ishla/yur,(i)tildingiz,"",VERB,Past,2,,,Passive,,,Finite,Message,,,,,,,,(i)t (i)l,di ngiz
995,ishla/yur,(i)tilgan,"",VERB,Past,3,,,Passive,,,Participle,,,,1,,,,,(i)t (i)l gan,
1006,ishla/yur,(i)tilgandan,"",VERB,,,,,Passive,,,Participle,,,,,,,,,(i)t (i)l gan,dan
1024,ishla/yur,(i)tilgandi,"",VERB,Past,,,,Passive,,,Participle,Message,,,,,,,,(i)t (i)l gan,di
1026,ishla/yur,(i)tilgandik,"",VERB,Past,,,,Passive,,,Participle,,,,,,,,,(i)t (i)l gan,di k
1031,ishla/yur,(i)tilgandilar,"",VERB,Past,,,,Passive,,,Participle,,,,,1,,,,(i)t (i)l gan,di lar
1025,ishla/yur,(i)tilgandim,"",VERB,Past,,,,Passive,,,Participle,,,,,,,,,(i)t (i)l gan,di m
1027,ishla/yur,(i)tilganding,"",VERB,Past,,,,Passive,,,Participle,,,,,,,,,(i)t (i)l gan,di ng
1028,ishla/yur,(i)tilgandingiz,"",VERB,Past,,,,Passive,,,Participle,,,,,,,,,(i)t (i)l gan,di ngiz
1007,ishla/yur,(i)tilgani,"",VERB,,,,,Passive,,,Participle,,,,,,,,,(i)t (i)l gan,i
1008,ishla/yur,(i)tilganida,"",VERB,,,,,Passive,,,Participle,,,,,,,,,(i)t (i)l gan,i da
1009,ishla/yur,(i)tilganidan,"",VERB,,,,,Passive,,,Participle,,,,,,,,,(i)t (i)l gan,i dan
1002,ishla/yur,(i)tilganim,"",VERB,,,,,Passive,,,Participle,,,,,,,,,(i)t (i)l gan,im
1003,ishla/yur,(i)tilganimda,"",VERB,,,,,Passive,,,Participle,,,,,,,,,(i)t (i)l gan,im da
1004,ishla/yur,(i)tilganimdan,"",VERB,,,,,Passive,,,Participle,,,,,,,,,(i)t (i)l gan,im dan
1005,ishla/yur,(i)tilganimni,"",VERB,,,,,Passive,,,Participle,,,,,,,,,(i)t (i)l gan,im ni
1001,ishla/yur,(i)tilganing,"",VERB,,,,,Passive,,,Participle,,,,,,,,,(i)t (i)l gan,ing
997,ishla/yur,(i)tilganlar,"",VERB,Past,3,,,Passive,,,Participle,,,,,1,,,,(i)t (i)l gan lar,
415,ishla/yur,(i)tilganlarni,"FEL nisbat",VERB,,,,,,,,,,,,,1,,,,(t)Tir,di larni
1011,ishla/yur,(i)tilganman,"",VERB,,,,,Passive,,,Participle,,,,,,,,,(i)t (i)l gan,man
998,ishla/yur,(i)tilganmi,"",VERB,Past,3,,,Passive,,,Participle,,,,,,1,,,(i)t (i)l gan mi,
1000,ishla/yur,(i)tilganmidi,"",VERB,,,,,,,,,Message,,,,,1,,,(i)t (i)l gan mi,di
999,ishla/yur,(i)tilganmilar,"",VERB,Past,3,,,Passive,,,Participle,,,,,1,1,,,(i)t (i)l gan mi,lar
1010,ishla/yur,(i)tilganmiz,"",VERB,,,,,Passive,,,Participle,,,,,,,,,(i)t (i)l gan,miz
1012,ishla/yur,(i)tilgansan,"",VERB,,,,,Passive,,,Participle,,,,,,,,,(i)t (i)l gan,san
1013,ishla/yur,(i)tilgansiz,"",VERB,,,,,Passive,,,Participle,,,,,,,,,(i)t (i)l gan,siz
1061,ishla/yur,(i)tilib,"",VERB,,,,,,,,,,,,,,,,,(i)t (i)l (i)b,
1062,ishla/yur,(i)tilibdi,"",VERB,,,,,,,,,Message,,,,,,,,(i)t (i)l (i)b,di
1014,ishla/yur,(i)tilish,"",VERB,,,,,Passive,,,Infinitive,,,,1,,,,,(i)t (i)l (i)sh,
1015,ishla/yur,(i)tilishi,"",VERB,,,3,,Passive,,,Infinitive,,,,1,,,,,(i)t (i)l (i)sh,i
1020,ishla/yur,(i)tilishida,"",VERB,,,3,Locative,Passive,,,Infinitive,,,,1,,,,,(i)t (i)l (i)sh,i da
1019,ishla/yur,(i)tilishidan,"",VERB,,,3,Ablative,Passive,,,Infinitive,,,,1,,,,,(i)t (i)l (i)sh,i dan
1021,ishla/yur,(i)tilishiga,"",VERB,,,3,Dative,Passive,,,Infinitive,,,,1,,,,,(i)t (i)l (i)sh,i ga
1017,ishla/yur,(i)tilishim,"",VERB,,,1,,Passive,,,Infinitive,,,,1,,,,,(i)t (i)l (i)sh,im
1018,ishla/yur,(i)tilishing,"",VERB,,,2,,Passive,,,Infinitive,,,,1,,,,,(i)t (i)l (i)sh,ing
1023,ishla/yur,(i)tilishingiz,"",VERB,,,2,,Passive,,,Infinitive,,,,,,,,,(i)t (i)l (i)sh,ingiz
1016,ishla/yur,(i)tilishini,"",VERB,,,3,Accusative,Passive,,,Infinitive,,,,1,,,,,(i)t (i)l (i)sh,i ni
986,ishla/yur,(i)tilmadi,"",VERB,Past,3,,,Passive,,,Finite,Message,,,,,,1,,(i)t (i)l ma,di
1046,ishla/yur,(i)tilmadik,"",VERB,Past,3,,,Passive,,,Finite,,,,,,,1,,(i)t (i)l ma,di k
1047,ishla/yur,(i)tilmadim,"",VERB,Past,3,,,Passive,,,Finite,,,,,,,1,,(i)t (i)l ma,di m
1045,ishla/yur,(i)tilmadimi,"",VERB,Past,3,,,Passive,,,Finite,,,,,,1,1,,(i)t (i)l ma mi,di
1048,ishla/yur,(i)tilmading,"",VERB,Past,3,,,Passive,,,Finite,,,,,,,1,,(i)t (i)l ma,di ng
1049,ishla/yur,(i)tilmadingiz,"",VERB,Past,3,,,Passive,,,Finite,,,,,,,1,,(i)t (i)l ma,di ngiz
985,ishla/yur,(i)tilmagan,"",VERB,Past,3,,,Passive,,,Participle,,,,,,,1,,(i)t (i)l ma gan,
1035,ishla/yur,(i)tilmagani,"",VERB,Past,3,,,Passive,,,Participle,,,,,,,1,,(i)t (i)l ma gan,i
1037,ishla/yur,(i)tilmaganida,"",VERB,Past,3,,,Passive,,,Participle,,,,,,,1,,(i)t (i)l ma gan,i da
1036,ishla/yur,(i)tilmaganidan,"",VERB,Past,3,,,Passive,,,Participle,,,,,,,1,,(i)t (i)l ma gan,i dan
1038,ishla/yur,(i)tilmaganing,"",VERB,Past,2,,,Passive,,,Participle,,,,,,,1,,(i)t (i)l ma gan,ing
1052,ishla/yur,(i)tilmaganman,"",VERB,Past,1,,,Passive,,,Participle,,,,,,,1,,(i)t (i)l ma gan,man
1053,ishla/yur,(i)tilmaganmiz,"",VERB,Past,1,,,Passive,,,Participle,,,,,,,1,,(i)t (i)l ma gan,miz
1050,ishla/yur,(i)tilmagansan,"",VERB,Past,2,,,Passive,,,Participle,,,,,,,1,,(i)t (i)l ma gan,san
1051,ishla/yur,(i)tilmagansiz,"",VERB,Past,2,,,Passive,,,Participle,,,,,,,1,,(i)t (i)l ma gan,siz
1039,ishla/yur,(i)tilmas,"",VERB,Future,3,,,Passive,,,Finite,,,,,,,1,,(i)t (i)l ma,s
1054,ishla/yur,(i)tilmasdan,"",VERB,,,,,Passive,,,Adverbial,,,,,,,1,,(i)t (i)l ma s,dan
1040,ishla/yur,(i)tilmasdi,"",VERB,,,,,Passive,,,Finite,Message,,,,,,1,,(i)t (i)l ma,s di
1042,ishla/yur,(i)tilmasdik,"",VERB,,,,,Passive,,,Finite,,,,,,,1,,(i)t (i)l ma,s di k
1041,ishla/yur,(i)tilmasdilar,"",VERB,,,,,Passive,,,Finite,,,,,1,,1,,(i)t (i)l ma,s di lar
1043,ishla/yur,(i)tilmasligi,"",VERB,,,,,Passive,,,Participle,,,,1,,,1,,(i)t (i)l ma s lik,i
1056,ishla/yur,(i)tilmasligidan,"",VERB,,,,Ablative,Passive,,,Participle,,,,1,,,1,,(i)t (i)l ma s lik,i dan
1044,ishla/yur,(i)tilmaslik,"",VERB,,,,,Passive,,,Infinitive,,,,1,,,1,,(i)t (i)l ma s lik,
1057,ishla/yur,(i)tilmay,"",VERB,,,,,Passive,,,Adverbial,,,,,,,1,,(i)t (i)l ma,Y
1058,ishla/yur,(i)tilmaydi,"",VERB,Future,3,,,Passive,,,Finite,Message,,,,,,1,,(i)t (i)l ma,Y di
1059,ishla/yur,(i)tilmaydigan,"",VERB,Future,,,,Passive,,,Participle,,,,,,,1,,(i)t (i)l ma Ydigan,
1060,ishla/yur,(i)tilmayin,"",VERB,Future,,,,,,,,,,,,,,1,,(i)t (i)l ma,Y in
1275,ishla/yur,(i)tilmayotgan,"",VERB,Present,,,,,,,,,,,,,,1,,(i)t (i)l ma (a)yotgan,
1276,ishla/yur,(i)tilmayotgandi,"",VERB,Present,,,,,,,,Message,,,,,,1,,(i)t (i)l ma (a)yotgan,di
1034,ishla/yur,(i)tilmoq,"",VERB,,,,,Passive,,,Infinitive,Message,,,1,,,,,(i)t (i)l moq,
1565,angla/ishla/uxla/kir,(i)tish,"",VERB,,,,,Causative,,,Infinitive,,,,1,,,,,(i)t ish,
1564,angla/ishla/uxla/kir,(i)tishi,"",VERB,,,,,Causative,,,Infinitive,,,,1,,,,,(i)t ish,i
1553,angla/ishla/uxla/kir,(i)tma,"",VERB,,2,,,Causative,,,Finite,Imperative,,,1,,,1,,(i)t ma,
1556,angla/ishla/uxla/kir,(i)tmadi,"",VERB,Past,3,,,Causative,,,Finite,Message,,,,,,1,,(i)t ma,di
1557,angla/ishla/uxla/kir,(i)tmas,"",VERB,Future,3,,,Causative,,,Finite,,,,,,,1,,(i)t ma s,
1558,angla/ishla/uxla/kir,(i)tmasdi,"",VERB,,,,,Causative,,,Finite,Message,,,,,,1,,(i)t ma s,di
